caract0,caract1,caract2,caract3,caract4,caract5,caract6,caract7,caract8,caract9,caract10,caract11,caract12,caract13,caract14,caract15,caract16,caract17,caract18,caract19,caract20,caract21,caract22,caract23,caract24,caract25,caract26,caract27,caract28,caract29,caract30,caract31,caract32,caract33,caract34,caract35,caract36,caract37,caract38,caract39,caract40,nombre_imagen,cluster_label
3.0,4.0,5.0,3.0,4.0,5.0,4.0,9.0,9.0,9.0,3.0,0.0,3.0,2.0,1.0,9.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,0.0016522436255207,2.612565487205643e-07,3.4003078344347164e-10,7.364838157801277e-11,-3.792905530896101e-21,2.0673392197683942e-14,1.1020329865747584e-20,143136.0,1524.0,213.0,168.0,,2
1.0,1.0,9.0,1.0,9.0,1.0,9.0,9.0,1.0,1.0,1.0,9.0,3.0,1.0,3.0,3.0,5.0,4.0,3.0,9.0,0.0,9.0,9.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0017696799556167,2.182441108299192e-06,5.94487257909607e-10,6.290857342160249e-10,3.8467937928693923e-19,9.293313408750562e-13,5.0299856797268925e-21,23701.5,855.899494767189,33.0,176.0,,13
3.0,9.0,1.0,1.0,9.0,3.0,3.0,9.0,1.0,2.0,9.0,9.0,4.0,4.0,5.0,4.0,4.0,3.0,0.0,9.0,0.0,2.0,2.0,5.0,4.0,3.0,0.0,3.0,5.0,3.0,0.0015680539572759,9.995242015895233e-08,1.4061943626823538e-10,7.599660923593618e-11,2.3202277172959918e-21,8.273425179571788e-15,7.505787050426709e-21,91804.0,1212.8284270763395,150.0,152.0,,0
3.0,3.0,5.0,3.0,2.0,2.0,0.0,5.0,1.0,9.0,9.0,3.0,1.0,4.0,5.0,5.0,4.0,3.0,1.0,9.0,1.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,0.0015774811042475,7.026736888363397e-07,2.4009910083054936e-10,1.0388927192074052e-10,1.2804286882794735e-20,7.954360609993857e-14,1.0259987198969824e-20,118686.0,1430.0,226.0,131.0,,7
3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,9.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0014338741390328,1.1009197905295306e-06,6.079273779872412e-10,6.186455672948466e-10,3.791506375380208e-19,6.489729561079864e-13,1.3544073309000721e-20,23318.0,702.0,44.0,131.0,,13
3.0,3.0,2.0,3.0,5.0,3.0,9.0,2.0,5.0,5.0,1.0,9.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0,4.0,5.0,1.0,0.0015730930727207,5.170840043953841e-07,1.553006406162634e-10,5.0605403118641044e-11,2.1238259705164224e-21,2.900126915442651e-14,3.9516657156935676e-21,103880.0,1314.0,196.0,132.0,,2
3.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,2.0,1.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,0.0,9.0,9.0,1.0,0.0,9.0,9.0,2.0,0.0,0.0026664345883754,4.42776675586317e-06,6.913033964130031e-10,6.389729650441325e-10,4.230144344604469e-19,1.311331315716602e-12,3.753379787731664e-20,36772.0,866.0,158.0,58.0,,7
3.0,5.0,1.0,4.0,5.0,3.0,3.0,1.0,9.0,2.0,0.0,3.0,5.0,5.0,4.0,4.0,5.0,9.0,2.0,1.0,9.0,3.0,5.0,3.0,3.0,2.0,0.0,5.0,5.0,5.0,0.0012864846181855,7.959006403201304e-07,5.372732376965948e-11,9.007456079230178e-11,6.179931270462435e-21,7.981519628614475e-14,1.0359024170355502e-21,72372.0,1214.0,222.0,81.0,,8
2.0,5.0,4.0,4.0,9.0,2.0,9.0,9.0,9.0,1.0,0.0,9.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,0.0,0.0063071525254431,3.433535690987533e-05,3.39693292275841e-10,1.5057238609428858e-10,3.260812668959102e-20,6.685114738028468e-13,9.815777674205243e-21,3048.0,302.0,12.0,63.0,,13
2.0,5.0,4.0,4.0,9.0,2.0,9.0,9.0,9.0,1.0,0.0,9.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,9.0,1.0,0.0,9.0,0.00460844987678,1.532997516073563e-05,7.254437646993342e-10,4.411203389514307e-10,2.4635916355917e-19,1.6017702550746538e-12,3.970652598294858e-20,4773.0,332.0,18.0,64.0,,13
0.0,1.0,9.0,1.0,0.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,9.0,1.0,0.0,9.0,1.0,0.0,1.0,2.0,9.0,2.0,2.0,2.0,2.0,0.0,5.0,0.0,5.0,2.0,0.0033444497966935,8.026586255652313e-06,4.2767433079847036e-11,2.747792807975624e-11,7.985128401065613e-22,6.369412105937096e-14,4.9966620319923855e-22,31392.0,846.0,163.0,48.0,,9
3.0,3.0,3.0,4.0,5.0,2.0,1.0,9.0,2.0,3.0,1.0,9.0,1.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,2.0,9.0,2.0,1.0,1.0,0.0,9.0,1.0,5.0,3.0,0.001986121910115,5.251915541881256e-07,8.866792798690667e-11,3.820417017474871e-11,2.0672246634431237e-21,1.0609103103963091e-14,8.190326910558064e-22,116480.0,1392.0,140.0,208.0,,2
2.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,9.0,1.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,5.0,5.0,9.0,0.0016974605352721,1.2456453200571933e-07,8.844498694675101e-11,1.2387099302402635e-10,6.980542203117452e-22,3.57269073110854e-14,1.2946747895319507e-20,123690.0,1418.0,199.0,155.0,,2
9.0,9.0,1.0,0.0,3.0,3.0,5.0,4.0,2.0,2.0,9.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,3.0,2.0,5.0,0.0021397136543858,1.370982917371705e-07,2.33197007774552e-10,9.647128464473567e-11,1.3832348884453342e-20,3.527376946647511e-14,4.247049423527799e-21,80598.0,1138.0,133.0,151.0,,14
0.0,9.0,9.0,1.0,3.0,3.0,5.0,0.0,5.0,5.0,3.0,3.0,2.0,0.0,5.0,3.0,9.0,1.0,5.0,3.0,1.0,0.0,5.0,4.0,5.0,4.0,9.0,2.0,1.0,9.0,0.0016804845076692,3.007423202021885e-07,5.63901835339456e-11,5.542429606544726e-11,-2.7148773957219895e-21,2.3031594784132897e-14,1.493374205312297e-21,154560.0,1604.0,240.0,161.0,,7
3.0,9.0,9.0,9.0,9.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,9.0,1.0,0.0,4.0,5.0,5.0,2.0,0.0,4.0,5.0,4.0,0.0016185973365392,6.454667566366053e-08,8.313997148761248e-11,1.1097839911215932e-10,-2.411475778718432e-21,2.078016524996885e-14,1.0383795938060335e-20,134792.0,1476.0,203.0,166.0,,7
0.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,9.0,0.0,9.0,3.0,3.0,4.0,4.0,5.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,0.0014476743221912,4.055106198573927e-08,2.2871984865913228e-11,4.6057120927606076e-11,-6.557268722991224e-22,6.213482821255017e-15,-1.3433516128560932e-21,166170.0,1634.0,217.0,191.0,,2
0.0,1.0,9.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,4.0,5.0,3.0,0.0017971750275227,7.499888254692506e-08,2.799522914380038e-10,5.364209573146606e-11,-5.642485668342151e-21,6.896751694206229e-15,3.372542665201962e-21,130032.0,1444.0,189.0,172.0,,9
3.0,4.0,1.0,9.0,9.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,1.0,9.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,9.0,1.0,9.0,0.0020960748924325,1.7386980442210992e-06,5.25656640802988e-10,5.349113026504955e-10,2.784739539472644e-19,6.50456397892539e-13,5.390943306144041e-20,34200.0,810.0,60.0,142.0,,4
3.0,5.0,5.0,3.0,3.0,9.0,9.0,9.0,9.0,1.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,1.0,9.0,3.0,3.0,9.0,1.0,5.0,3.0,1.0,3.0,3.0,0.0045492311344119,1.42831529114428e-05,2.6708956610419877e-11,3.0094270822562346e-11,8.509157733549177e-22,9.648900271901341e-14,-6.248058454319757e-23,9955.0,472.0,27.0,90.0,,5
3.0,3.0,3.0,4.0,5.0,2.0,1.0,9.0,2.0,3.0,1.0,9.0,1.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,2.0,9.0,2.0,1.0,1.0,0.0,9.0,1.0,5.0,3.0,0.0044732122291382,1.3574833820043307e-05,9.557725745508136e-11,1.2586308307138938e-10,1.368979610592354e-20,4.558826617720761e-13,-1.7768918560519288e-21,6854.0,390.0,23.0,74.0,,13
1.0,5.0,5.0,3.0,9.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,9.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,0.0,9.0,0.001791761898742,2.372357958341678e-06,1.7506880355578848e-10,1.235418556373462e-10,1.8167245524025576e-20,1.7955878130774686e-13,2.3547136963545283e-22,36363.0,968.0,195.0,46.0,,5
0.0,9.0,9.0,1.0,9.0,1.0,9.0,9.0,9.0,9.0,1.0,1.0,2.0,9.0,3.0,9.0,1.0,9.0,1.0,3.0,2.0,5.0,3.0,1.0,3.0,5.0,1.0,9.0,9.0,9.0,0.0034318282737205,7.726144317532124e-06,1.2978603673894718e-10,5.400035776420941e-11,1.3974812299788409e-21,1.505642002986892e-14,4.299311677202955e-21,34026.0,850.0,159.0,53.0,,11
1.0,9.0,2.0,3.0,1.0,9.0,1.0,5.0,1.0,5.0,4.0,4.0,3.0,3.0,2.0,9.0,2.0,1.0,1.0,0.0,9.0,1.0,5.0,3.0,0.0,2.0,3.0,5.0,3.0,1.0,0.0038652082786652,1.0763195519021377e-05,5.8085504952867546e-11,4.7693648506636355e-11,1.899293575780341e-21,1.223368901175308e-13,1.6414211106998379e-21,38115.0,936.0,181.0,52.0,,4
3.0,5.0,3.0,4.0,4.0,4.0,9.0,9.0,9.0,9.0,2.0,5.0,1.0,9.0,9.0,5.0,4.0,2.0,9.0,9.0,1.0,3.0,3.0,5.0,5.0,3.0,9.0,2.0,5.0,5.0,0.0016919414877483,1.9198654764680075e-06,2.4907115561262736e-10,2.2649780746502435e-10,5.361291861436614e-20,3.092262786968566e-13,4.446086187359998e-21,46256.0,1050.0,206.0,56.0,,5
2.0,4.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,0.001552712079178,5.264178541623864e-08,5.7527371115731546e-11,2.5079688747041532e-11,4.14297403158785e-22,-2.862746153317363e-15,8.578145463642567e-22,217236.0,1874.0,258.0,210.0,,9
1.0,0.0,1.0,9.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0017932457727421,6.430006509289435e-07,6.020241025036112e-11,1.3281404421612866e-10,7.46073715638921e-21,9.507391431377689e-14,-9.240052208988986e-21,94869.0,1260.0,124.0,190.0,,9
1.0,0.0,1.0,9.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0052378664705743,2.336259590653692e-05,8.31694877798e-10,8.235233055256037e-10,6.814038485785431e-19,3.9293657331087225e-12,-1.397149423219927e-20,29718.0,918.0,39.0,190.0,,13
2.0,4.0,5.0,4.0,3.0,0.0,2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,1.0,2.0,9.0,1.0,1.0,9.0,1.0,9.0,0.0014809444952395,2.6537225547772532e-09,2.4573181111348036e-11,3.5665484576797185e-11,6.994550876366188e-22,-2.072256958740569e-16,7.909394361021e-22,160752.0,1604.0,204.0,197.0,,2
2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,9.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0027348870640019,3.880277764171196e-06,3.1616684553856547e-10,2.625412723014072e-10,7.498292172168953e-20,5.107728047651938e-13,-9.952419542973983e-21,52984.0,1012.0,74.0,179.0,,9
1.0,9.0,9.0,9.0,3.0,5.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,1.0,9.0,1.0,9.0,1.0,9.0,9.0,9.0,1.0,9.0,9.0,1.0,0.0019811814739547,6.05183503130344e-07,2.6134055016648804e-12,4.85125062175259e-13,-5.326707814632735e-25,-1.6945997249103842e-16,1.2099842772435542e-25,133315.0,1496.0,227.0,146.0,,0
0.0,9.0,1.0,0.0,1.0,2.0,2.0,9.0,2.0,2.0,3.0,3.0,0.0,9.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,9.0,1.0,1.0,0.0,1.0,2.0,9.0,3.0,0.0018328187095658,5.0141732774708265e-08,1.2556239271211766e-11,1.3029813421587068e-12,4.9562174248365745e-24,-2.9169870468211693e-16,1.7922596762352795e-24,117312.0,1376.0,188.0,156.0,,7
3.0,5.0,0.0,2.0,5.0,4.0,5.0,1.0,9.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0030813199238863,5.437458296811432e-06,3.164262843452861e-11,9.854175152124676e-12,1.1215331689184371e-22,3.309843718195689e-15,-1.3304159381937721e-22,47250.0,970.0,67.0,175.0,,6
2.0,2.0,0.0,2.0,9.0,1.0,0.0,9.0,1.0,1.0,1.0,9.0,2.0,2.0,0.0,9.0,0.0,9.0,9.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,9.0,2.0,0.0017503797885785,2.1182422206604339e-07,1.2278030714519273e-11,1.4725183559050875e-11,-9.188319242640178e-23,2.8494033610588445e-15,1.7538448481741226e-22,176500.0,1706.0,250.0,176.0,,2
2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,9.0,9.0,3.0,1.0,9.0,9.0,1.0,0.0028309659441098,4.080617876128268e-06,8.053748237826952e-11,4.299415742552191e-11,2.3217551956936417e-21,6.974143000888432e-14,-1.0050555493908988e-21,52038.0,1002.0,73.0,177.0,,0
2.0,2.0,1.0,1.0,9.0,1.0,2.0,2.0,2.0,2.0,0.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,9.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,9.0,0.0017202096312622,7.003818135680886e-08,3.94613385775324e-11,1.0251538343702732e-11,1.3168484600165661e-22,-7.453836684416294e-16,1.5866248220231571e-22,164710.0,1634.0,227.0,181.0,,9
1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0045909481741221,1.693688201560663e-05,6.891754734809534e-09,6.871912594577029e-09,4.728836750706844e-17,2.8280758796194097e-11,-5.275676109459491e-19,16960.0,658.0,32.0,132.0,,13
1.0,3.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0013920335974982,2.891825892400676e-07,2.8243492283999345e-11,3.1590413098774216e-11,-6.233283748303928e-22,8.003722166011187e-15,-7.084207891467734e-22,76242.0,1134.8284270763395,172.0,110.0,,9
3.0,3.0,0.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,9.0,9.0,1.0,9.0,1.0,9.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0014970637561301,6.786342099726408e-07,9.789770048607788e-12,3.911691766205771e-12,2.3582535779369145e-23,-3.091736418420875e-15,-5.46093810320614e-24,96370.0,1298.0,209.0,115.0,,0
3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,4.0,0.0,4.0,4.0,0.0012246408503442,2.730668070407104e-07,1.1508235108449978e-11,5.520140066818612e-12,2.133229733919266e-23,2.6605998357114112e-15,3.848020986159347e-23,83082.0,1186.0,183.0,113.0,,9
2.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,0.0021683621802527,3.540935627288684e-06,4.230872550264019e-11,4.1826277870677287e-11,1.7559968448687448e-21,7.864716526404424e-14,1.1094412547231016e-22,56916.0,1166.0,229.0,62.0,,5
3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,4.0,0.0,4.0,4.0,0.0021246380591922,2.216047936351299e-06,3.6513558019079726e-11,2.7289165038992984e-11,8.449355511724853e-22,4.0619448875023064e-14,1.6768953888397566e-22,12775.0,496.0,36.0,87.0,,6
3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,9.0,0.0,3.0,2.0,0.0017967416434232,2.118902804868436e-06,1.9515156010445368e-11,1.2605340617354279e-11,1.9617360668471782e-22,1.7527150679977824e-14,2.456066212883274e-23,47616.0,1016.0,192.0,62.0,,9
3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,4.0,0.0,4.0,4.0,0.0016763683672087,2.4383324971720894e-08,3.2296921185744527e-12,2.3240466972865258e-12,6.2202630424506614e-24,-3.625690782445901e-16,-1.3599416528518216e-24,3534.0,238.0,28.0,31.0,,6
3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0015662816979053,1.355578754356277e-06,2.4170948683378093e-13,2.5436943561462958e-12,1.3906267613044671e-24,2.9286890595418107e-15,1.4298161668537115e-24,60098.0,1098.0,199.0,75.0,,4
2.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,0.0,3.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0026300268785493,5.828514557791273e-06,1.5883573084924978e-11,1.844780900628157e-12,-8.958744793294438e-24,-4.2292507316816965e-15,-4.4114583147412636e-24,16644.0,698.0,146.0,28.0,,6
3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,9.0,9.0,3.0,3.0,3.0,0.0,2.0,9.0,9.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0010601996185819,3.178062623325484e-08,9.575967775585523e-12,2.2721939875792028e-11,3.3512851594780905e-22,1.4465993123489357e-15,-4.9861888228315515e-24,124740.0,1422.0,198.0,157.0,,2
3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,9.0,9.0,3.0,3.0,3.0,0.0,2.0,9.0,9.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0014792213740053,6.452068037248675e-08,2.0402553238290225e-11,1.940689348389056e-10,1.6492513347347437e-21,4.469694961293909e-14,1.2099822367615772e-20,212768.0,1848.0,244.0,218.0,,2
3.0,3.0,3.0,5.0,3.0,3.0,3.0,0.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,9.0,9.0,9.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,0.0018746265622846,2.169108090046071e-07,2.1379153510789648e-11,7.521739935777991e-10,3.504043590257397e-20,2.9528463441335573e-13,8.87139091197318e-20,86940.0,1182.0,138.0,157.0,,9
1.0,9.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,9.0,9.0,2.0,2.0,3.0,2.0,4.0,5.0,3.0,0.0020105545305834,3.254593523474757e-07,2.193000406091756e-10,2.6702247184830847e-10,-4.472577322944269e-20,1.3879600702809652e-13,-4.663530818697646e-20,141616.0,1516.0,212.0,167.0,,2
3.0,5.0,5.0,5.0,1.0,9.0,9.0,1.0,9.0,9.0,1.0,9.0,9.0,9.0,1.0,9.0,1.0,9.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,0.0108643640234931,0.0001122330856537,5.668829488071928e-08,5.12194272256743e-08,2.7594453623545005e-15,5.387175124258306e-10,-5.195833400452123e-17,7424.0,570.0,14.0,128.0,,11
3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,9.0,9.0,3.0,3.0,3.0,0.0,2.0,9.0,9.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,0.0013814910229239,1.7650458003536094e-07,8.444863710309394e-12,1.7193456149620914e-10,-4.391575948213121e-21,6.80745168930187e-14,-4.861716069689963e-21,176050.0,1706.0,251.0,175.0,,2
3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0020885523817254,2.325082728435916e-06,1.3494103406900647e-09,1.3561029145399403e-09,1.830529993506348e-18,2.0672263774967084e-12,-1.2019137773004722e-19,103292.0,1386.0,238.0,108.0,,12
3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,0.001028681937014,1.1376988081018497e-07,4.9215975544724084e-11,2.980665265127109e-11,3.5653585150507808e-22,-9.919107501371712e-15,1.0845211641419636e-21,30528.0,702.0,79.0,96.0,,5
3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,0.0015951254107625,1.98146260713814e-06,7.651900849857972e-12,9.564209309533619e-12,8.181403886544725e-23,1.3249860081755801e-14,9.687317817371723e-25,12852.0,606.0,126.0,25.0,,5
3.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,0.0010173239353286,4.608504204499732e-07,1.7398227529987198e-11,2.0646760774091368e-11,3.913073231132709e-22,1.4014652169001091e-14,2.958977324187801e-24,23994.0,702.0,129.0,46.0,,5
3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,0.0009573603201745,5.236689238807848e-08,1.1801114546457795e-10,1.1145588407905158e-10,1.2721221655333387e-20,2.5119293299840116e-14,1.250194474679282e-21,18860.0,558.0,82.0,57.0,,5
9.0,9.0,9.0,9.0,9.0,4.0,3.0,9.0,1.0,2.0,9.0,3.0,3.0,3.0,9.0,9.0,9.0,5.0,3.0,3.0,9.0,1.0,2.0,1.0,0.0,2.0,3.0,5.0,4.0,3.0,0.0012026531083196,2.659103849103113e-07,7.918158430604199e-11,3.250374895036249e-11,9.295919231985885e-22,1.0223184562658403e-14,1.3619672995881045e-21,255225.0,2060.0,307.0,207.0,,14
3.0,5.0,3.0,3.0,5.0,0.0,9.0,9.0,5.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,0.0,2.0,9.0,9.0,3.0,1.0,2.0,9.0,2.0,2.0,3.0,0.0015452470938503,5.377529427270816e-07,2.716148926212518e-10,2.1585720611141249e-10,4.009903399126433e-20,1.456149908218909e-13,3.3524539168383766e-20,96976.0,1300.0,116.0,209.0,,7
1.0,9.0,9.0,9.0,1.0,9.0,2.0,2.0,1.0,9.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,9.0,9.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,9.0,9.0,0.0009637172569504,4.3550558002335285e-08,1.7346444765958147e-11,2.957923213381537e-13,-5.408491806770901e-25,-5.048676266237903e-17,-3.954800229873805e-25,125022.0,1426.0,201.0,155.0,,2
3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,9.0,9.0,9.0,9.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,9.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0013743795174051,1.818972282767968e-07,1.3310931462484975e-10,7.668560078763979e-11,-5.407424688512782e-21,1.4045812152100172e-14,5.5486225130993176e-21,130592.0,1464.0,212.0,154.0,,12
0.0,2.0,9.0,3.0,4.0,3.0,5.0,5.0,3.0,1.0,9.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,1.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,1.0,9.0,1.0,0.0014447318858539,5.8554961578281544e-08,2.2673749069000144e-10,1.14599379565868e-10,-3.1413430597596344e-21,-2.230897743312532e-14,-1.820384519370917e-20,96036.0,1240.0,159.0,151.0,,12
3.0,4.0,1.0,9.0,1.0,1.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,9.0,9.0,0.0012590048513174,1.9238412643443914e-07,7.681522729278636e-11,5.4195225217983424e-11,-6.728085143458951e-22,1.2864043254375735e-14,3.431417180965457e-21,158032.0,1616.0,238.0,166.0,,2
